comment,sentimiento,tema,politica,migracion
pues muchos de los venezolanos que se aventuran al darien ni siquiera salen de venezuela sino de otros paises gente que se van con 5000 hasta mas para poder hacer ese viaje dime tu gente que a simple vista se ve humilde como reune esa cantidad de dinero estando en venezuela,2.0,migracion,0,1
venezolanos salvan a mujer abandonada en el darien,5.0,migracion,0,1
por dios que ignorancia yo si prefiero que se reuna con maduro para poder hablar el tema de la migracion venezolana solo el dialogo es la salida a todos los problemas,2.0,migracion,0,1
hoy dijo ante la una gran verdad la migracion venezolana se dividio en 3 grupos los ricos se fueron para miami y europa los pobres a chile ecuador y brasil y los mas pauperrimos y delincuentes a colombia,5.0,migracion,0,1
una familia venezolana fue rescatada de ahogarse por la patrulla fronteriza de los en las aguas del amplia la informacion en,5.0,migracion,0,1
todo lo que ha tocado la migracion venezolana casi jode al pais recuerden conocer bien las problematicas de su pais y no la de los demas,2.0,migracion,0,1
sistema de castas de los venezolanos en eeuu los de avion con visa se sienten espanoles peninsulares nobles los de avion hasta mexico y coyote blancos criollos los que caminan y pagan lancha para no pasar el darien son pardos libres y el come mierda a pie del darien esclavo,2.0,migracion,0,1
lo que me parece extraordinario es que es un chamo un carajito que rompio el molde generacionalmente estamos ante muchas posibilidades creo que la migracion venezolana aun no ha descollado como deberia por ahi viene un camion de talentos en todos los espacios de creacion,0.0,migracion,0,1
tranquilo fico que cada pais tiene el presidente que se merece deles cuatro anos a estos mediocres en el poder y vera el desastre de pais que van a dejar vendran los tiempos del arrepentimiento asi como estan arrepentidos los venezolanos que hoy dia cruzan el darien,5.0,migracion,0,1
daimaris alvarez venezolana de 29 anos fue golpeada y abusada mientras cruzaba con sus dos hijos por la selva del descubre aqui mas de su travesia para llegar a,5.0,migracion,0,1
fiscal general destaca que los venezolanos son maltratados discriminados asesinados y desaparecidos impulsados por la xenofobia en colombia mientras su gobierno recibe dinero para supuestamente brindar apoyo a la migracion venezolana,2.0,migracion,0,1
exactamente y luego con la migracion venezolana van a haber un monton de carajitos en paises random que rastrearan sus antepasados a un pueblito venezolano xd,2.0,migracion,0,1
ayer termine en medio de dos fachos diciendo que la migracion venezolana es un plan de maduro para desestabilizar a colombia y que por eso todos vienen exclusivamente a robar y a matar a cambio de una pension vitalicia en su pais que hartazgo este pueblito,2.0,migracion,0,1
gente que vive comodamente en otros paises pide a panama y colombia que impida el paso a familias enteras de venezolanos que arriesgan sus vidas en el darien por un futuro mejor porque los rayan todos tienen derecho a buscar su felicidad y emigrar como puedan dejen de joder,2.0,migracion,0,1
rander pena duque pretende embolsillarse mas de 18 mil millones con negocio de migracion venezolana,5.0,migracion,0,1
tanto que al panfilo de le gusta grabar videitos del metro porque no se va al darien a grabar lo que sufren los migrantes venezolanos que arriesgan su vida en esa selva,2.0,migracion,0,1
lo bueno que tienen los colombianos en este momento que tienen el tapon de darien alli mismito para poder irse caminando hacia la frontera mexicana y pasar a los eeuu ahora la caravana sera mas grande y acompanada con los hermanos venezolanos,0.0,migracion,0,1
la vamos a llevar con vida venezolanos rescatan a mujer abandonada en darien,5.0,migracion,0,1
enterate venezolanos entran por tierra a por paso canoas fronteriza con panama en su ruta a una familia llego en precarias condiciones tras sobrevivir a la selva del darien nos asaltaron un grupo de 11 personas armadas,5.0,migracion,0,1
venezolanos estan dispuestos a jugarse hasta la vida misma con tal de librarse del oprobioso regimen chavista la desesperada por la selva del darien asi lo confirma llama la atencion q periodistas y twitteros solo critiquen al desventurado pero ninguno ataca a los causantes,2.0,migracion,0,1
reportan que al menos 76 venezolanos estarian desaparecidos en la selva de darien entre ellos 7 ninos,5.0,migracion,0,1
necesitamos se haga una campana en los paises de centro america que sean flexibles con los venezolanos que no pidan visas y permitan viajar con pasaportes vencidos muchas vidas vamos a salvar de esta manera el darien espera hambrienta por mas vidas venezolanas,5.0,migracion,0,1
familiares y amigos reportaron la desaparicion de 76 venezolanos que entraron a la selva del,5.0,migracion,0,1
murieron cuatro migrantes venezolanos en la selva del darien,5.0,migracion,0,1
que castillo hable de la migracion venezolana y la asocie con la delincuencia diciendo queremos que las familias peruanas esten tranquilas y en paz no genera nada mas que discriminacion y xenofobia contra una mayoria que se esfuerza por trabajar de forma honrada,2.0,migracion,0,1
jajajaja la migracion venezolana dejando huella en el mundo la alegria de la gaita en un lituano jajaja,0.0,migracion,0,1
ustedes pagarian 2000 para que los lleven a cruzar una selva tomada por hampa y narcotrafico donde los van a robar a violar a secuestrar los usaran como mulas de drogas o caeran muertos de enfermedad o agotamiento para eso pagan los migrantes venezolanos en darien,2.0,migracion,0,1
por ahi vi en tiktok unos venezolanos que se hicieron deportar de panama a colombia para luego volver a meterse por el darien no marica la gente se busca los males,2.0,migracion,0,1
la realidad de lo que sufren los migrantes venezolanos y de otros paises que atraviesan la selva del darien para llegar a estados unidos,5.0,migracion,0,1
baja la cifra de venezolanos o colombianos retornadas agregamos de acuerdo a transportistas basados en alto apure pero suben los que cruzan el darien de donde vienen como es usual todo es contradictorios con respecto a migracion venezolana,2.0,migracion,0,1
gracias estamos muy orgullosos de tener la oportunidad de participar en este importante foro y tener la voz de la migracion venezolana,0.0,migracion,0,1
ucranianos dandola toda como los venezolanos que aventuran el darien el mismo infierno en diferente escenario war in the east war in the west no mas muertes inocentes en el mundo,5.0,migracion,0,1
esta sra debe tener un cubiculo ya ganado en el infierno el unico responsable de la migracion venezolana es el gobierno de 21 anos y 9 meses la oposicion no es la que gobierna y destruye al pais ocasionando tanta pobreza miseria y desolacion demasiado cinismo,2.0,migracion,0,1
cuatro venezolanos fallecen en la selva del darien,5.0,migracion,0,1
oir al esposo de la mujer que murio junto a su hijita en darien es estremecedor hasta cuando tendran que morir venezolanos escapando de la miseria que ha traido el chavismo no dejemos de hacer lo que este a nuestro alcance para recuperar ade las garras de estos destructores,5.0,migracion,0,1
no es verdad argentina recibio migrantes venezolanos y aca han podido quedarse todos tenemos el peor gobierno de nuestra historia pero nunca le hemos puesto trabas a extranjeros hoy no es un buen lugar para migrar pero es mucho mejor que cruzar el darien,5.0,migracion,0,1
los venezolanos cruzan el darien y caminan desiertos para decir que viven en eeuu todo para que un loco venga y les mate a los hijos en un tiroteo sape gato,2.0,migracion,0,1
si la migracion venezolana es puro aporte cientifico me imagino siempre pedimos que no nos generalicen por los venezolanos que hacen mal pero salen bestias como tu a decir semejante burrada,2.0,migracion,0,1
denuncian familiares que 76 migrantes venezolanos estan desaparecidos en la selva del darien a traves de,5.0,migracion,0,1
venezolanos siguen muriendo en la travesia de la selva del darien con y en puedes verlo en,5.0,migracion,0,1
eso no es cierto lo que pasa es que las politicas migrantes de pinera son nefastas y permitio la migracion irregular y desordenada pero chile sigue teniendo muy poca poblacion migrante ademas que la gente venezolana esta huyendo de su pais no estan aca por gusto,2.0,migracion,0,1
ya es hora de empezar a deportar a la mafia venezolana este cuento de la migracion desatada tiene que acabar simplemente no estamos para mantener la lacra extranjera,2.0,migracion,0,1
hoy en tu cumpleanos te doy infinitas gracias por ser mi fuerza y fortaleza por bendecir a los mios cuidarlos y protegerlos te pido mi santo cristo que protejas cuides y bendigas a tantos inmigrantes venezolanos pero sobre todo a los que huyen por la selva del darien,5.0,migracion,0,1
y a la armenia en solo 15anos le hicieron progresar en obras hibieran protestado x odebretch y alcaldia d rodas y su glosa de millones q la contraloria desaparecio hibieran protestado x la migracion venezolana a quito desde 5 anos atras no hubo protesta x eso todo es x dl,2.0,migracion,0,1
gobiernos de venezuela colombia panama y mexico onu deberian intervenir de inmediato la selva del darien y el paso por rio bravo basta de negligencia la muerte de venezolanos debe ser asunto,2.0,migracion,0,1
bien rara la junta con amigues ayer musica muy random desde cachureos a rammstein discusion de la migracion venezolana con un venezolano en el grupo comentar el triste fallecimiento del baterista de los ff y todo esto para celebrardespedir a una amiga que se va al sur,5.0,migracion,0,1
y la migracion venezolana gran presidente,0.0,migracion,0,1
la embarrada que quedo en sudamerica con migracion venezolana colombia ecuador peru chile todos paises perjudicados y violentados por hordas de gente que escapa de su pais y tambien delincuentes que exigen aca lo que no exigieron a su gobierno y maduro feliz en venezuela,2.0,migracion,0,1
pinera ves que eres aweonao te deje clarita la historia y vienes a sugerirme otra estupidez lagos michelle pinera en ese proceso tal cual comenzo la migracion venezolana y todavia falta aun mas tu eres un subnormal tremendo idealista absurdo,2.0,migracion,0,1
el presidente se reunio con para resolver el tema de la migracion venezolana somos el pais que mas venezolanos tenemos esta bien o esta mal a pero la prensa atacando encima siguen llegando,2.0,migracion,0,1
increible a lo que puede llega este canal vende patria no solo por trasmitir un programa con un nombre y logo que hiere el alma nacional chilena en estos momentos si no por que este programa busca normalizar y apoyar la migracion venezolana,2.0,migracion,0,1
